"rec_id","state_lgd_code","district_lgd_code","sub_district_lgd_code","village_lgd_code","season","season_id","season_start_date","season_end_date","crop_code","crop_name_eng","irrigation_source","area_unit","year","timestamp","no_of_plots","no_of_farmers","crop_area_closed","crop_area_approved","createdat","updatedat","reference_id","record_id","is_view"
107148120,"27","485","4109","944221","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","141","141","108.6417","108.6417","2025-03-13 15:59:49",NULL,"20250313153709","00190d47-01eb-4680-9a64-6d40c26d9a8c",False
107148121,"27","470","4215","558722","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","9","9","0.8700","0.8700","2025-03-13 15:59:49",NULL,"20250313153709","001a4c69-d454-45b0-92c0-93d516248ec6",False
107148122,"27","478","3961","526767","Rabi",NULL,"","","0201100","Mungbean","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","001aa703-c903-4ec9-b964-0beb47856254",False
107148123,"27","466","4206","557736","Rabi",NULL,"","","0101800","Sorghum","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","001b4592-3c39-48b5-8ebf-7aa2bc8cbbc7",False
107148124,"27","473","4068","540931","Rabi",NULL,"","","0900100","Diploid Cotton","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","22","22","50.0000","50.0000","2025-03-13 15:59:49",NULL,"20250313153709","001b4f7d-ef45-4628-8965-04c917ef8ac4",False
107148125,"27","494","4260","563599","Rabi",NULL,"","","0300200","Sugarcane","जलाशय उपसा सिंचन","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.4000","0.4000","2025-03-13 15:59:49",NULL,"20250313153709","001bdd2a-d502-43e1-a882-7d680607c7f2",False
107148126,"27","466","4206","557727","Rabi",NULL,"","","0101000","Maize","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0034","0.0034","2025-03-13 15:59:49",NULL,"20250313153709","001c28ca-f188-4605-b5a8-33ee18245fe8",False
107148127,"27","490","4199","556879","Rabi",NULL,"","","0300200","Sugarcane","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","001c2a14-9cce-435e-a170-3e50144ff48f",False
107148128,"27","494","4257","563194","Rabi",NULL,"","","0702000","Onion","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","12","12","2.7301","2.7301","2025-03-13 15:59:49",NULL,"20250313153709","001c8232-f06b-48f8-9be4-0fc996cb844f",False
107148129,"27","500","4081","542267","Rabi",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0000","1.0000","2025-03-13 15:59:49",NULL,"20250313153709","001c94dc-1c02-40b5-b1c2-39be6e772f16",False
107148130,"27","470","4223","559841","Rabi",NULL,"","","0503200","Mango","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","1.2067","1.2067","2025-03-13 15:59:49",NULL,"20250313153709","001c9e4c-047a-421d-a41b-6a117f56c38e",False
107148131,"27","484","4029","535698","Rabi",NULL,"","","0201200","Pigeon Pea","कालवा उपसा सिंचन","Hectare","2024-2025","2025-03-12 20:14:22.294777","8","8","15.3600","15.3600","2025-03-13 15:59:49",NULL,"20250313153709","001ca8d5-1213-493b-9207-8e18313dc903",False
107148132,"27","496","4252","562693","Rabi",NULL,"","","0101800","Sorghum","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.9000","0.9000","2025-03-13 15:59:49",NULL,"20250313153709","001d3d95-99f0-4955-a4e9-748a5f329772",False
107148133,"27","470","4217","559042","Rabi",NULL,"","","0200400","Chickpea","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2350","0.2350","2025-03-13 15:59:49",NULL,"20250313153709","001d4be2-317d-4225-abc9-63bc38740a12",False
107148134,"27","490","4200","557006","Rabi",NULL,"","","0600400","Moringa","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","001d520e-77d2-4f28-9766-a9243b6ae59b",False
107148135,"27","467","3992","530202","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","27","27","24.8200","24.8200","2025-03-13 15:59:49",NULL,"20250313153709","001d73d3-f869-49a2-9f96-d4edc6cf1036",False
107148136,"27","481","4233","560832","Rabi",NULL,"","","0801000","Safflower","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0400","1.0400","2025-03-13 15:59:49",NULL,"20250313153709","001d9d66-f8e3-47f5-a2ac-08599db3a89e",False
107148137,"27","478","3966","527222","Rabi",NULL,"","","0500100","Acid Lime","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","2.2700","2.2700","2025-03-13 15:59:49",NULL,"20250313153709","001d8bb3-c356-4ea6-a812-0ef0835a0122",False
107148138,"27","468","4012","533086","Rabi",NULL,"","","0101901","Wheat","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","4.6000","4.6000","2025-03-13 15:59:49",NULL,"20250313153709","001da138-79ba-4b4c-9e79-bb4f801e0f64",False
107148139,"27","485","4096","544288","Rabi",NULL,"","","0101800","Sorghum","बंधारा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.6500","1.6500","2025-03-13 15:59:49",NULL,"20250313153709","001dc061-8670-46c1-b4a9-927879a069a6",False
107148140,"27","496","4251","562611","Rabi",NULL,"","","0300200","Sugarcane","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0850","0.0850","2025-03-13 15:59:49",NULL,"20250313153709","001e1862-27ac-4a68-a5bf-3b5f6857e89d",False
107148141,"27","479","4126","547493","Rabi",NULL,"","","0200400","Chickpea","शेततळे","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.9900","1.9900","2025-03-13 15:59:49",NULL,"20250313153709","0019179d-379c-4789-8bd0-757e19de61f5",False
107148142,"27","477","4115","546287","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","00192d82-fee9-4af7-ad73-b1ca7ae04cb4",False
107148143,"27","475","4053","538548","Rabi",NULL,"","","0201400","Urdbean","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5600","0.5600","2025-03-13 15:59:49",NULL,"20250313153709","0019341e-cc13-4dc6-bbfa-03f92951ed59",False
107148144,"27","488","4240","561476","Rabi",NULL,"","","0101901","Wheat","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","7","7","6.0300","6.0300","2025-03-13 15:59:49",NULL,"20250313153709","001e3e34-0d93-4afd-8532-608b38fee551",False
107148145,"27","468","4005","944431","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.9900","0.9900","2025-03-13 15:59:49",NULL,"20250313153709","001e4edc-c99b-4960-9ad9-7b13e964bf5d",False
107148146,"27","472","3985","529349","Rabi",NULL,"","","0101000","Maize","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","1.3900","1.3900","2025-03-13 15:59:49",NULL,"20250313153709","001e534f-1046-44e3-a43e-3d58926080cd",False
107148147,"27","477","4115","546415","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.9000","0.9000","2025-03-13 15:59:49",NULL,"20250313153709","001e8374-3dd6-4b15-8b33-71e8d8548c9a",False
107148148,"27","474","3958","526290","Rabi",NULL,"","","0101901","Wheat","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","21","21","16.3700","16.3700","2025-03-13 15:59:49",NULL,"20250313153709","001e8854-001b-457d-83f4-e83af2b77acf",False
107148149,"27","500","4083","542650","Rabi",NULL,"","","0101901","Wheat","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","4","4","3.2800","3.2800","2025-03-13 15:59:49",NULL,"20250313153709","001e8b77-636d-4cd3-8049-aa6931a00771",False
107148150,"27","490","4187","555263","Rabi",NULL,"","","0702000","Onion","अन्य सर्व्हे नं. मधिल विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0800","0.0800","2025-03-13 15:59:49",NULL,"20250313153709","001a65db-7a87-4b23-8d40-8f3d182a1e69",False
107148151,"27","492","4270","565429","Rabi",NULL,"","","1200100","Arecanut","खाजगी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1500","0.1500","2025-03-13 15:59:49",NULL,"20250313153709","001ad502-66aa-4db6-8994-9da528a1f53a",False
107148152,"27","478","3968","527353","Rabi",NULL,"","","0702000","Onion","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","10","10","3.6000","3.6000","2025-03-13 15:59:49",NULL,"20250313153709","001aff2e-fc22-4649-a2b7-8f7f0f79df22",False
107148153,"27","500","4086","542993","Rabi",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","5","5","4.0500","4.0500","2025-03-13 15:59:49",NULL,"20250313153709","001b3743-f219-4c29-877e-3d14526b792a",False
107148154,"27","494","4262","563947","Rabi",NULL,"","","0503200","Mango","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0101","0.0101","2025-03-13 15:59:49",NULL,"20250313153709","00200174-d830-450e-9d1a-5c46d0d5e622",False
107148155,"27","490","4190","555798","Rabi",NULL,"","","1302900","Marigold","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0700","0.0700","2025-03-13 15:59:49",NULL,"20250313153709","002004f0-5e5b-4ef6-9fd9-4b2e2a0fa889",False
107148156,"27","499","3999","531258","Rabi",NULL,"","","0505300","Sweet Orange","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2100","0.2100","2025-03-13 15:59:49",NULL,"20250313153709","00200b7b-9693-47a9-9b4a-e7b4e314da85",False
107148157,"27","493","4298","568468","Rabi",NULL,"","","0504500","Pomegranate","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5334","0.5334","2025-03-13 15:59:49",NULL,"20250313153709","00204503-fea3-40fc-8754-6bf5fda97fb1",False
107148158,"27","466","4204","557612","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","1.8800","1.8800","2025-03-13 15:59:49",NULL,"20250313153709","001b4483-c027-4031-9579-da2edc8cd8b7",False
107148159,"27","477","4115","546330","Rabi",NULL,"","","0401600","Garlic","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3000","0.3000","2025-03-13 15:59:49",NULL,"20250313153709","001b6827-0532-4b6e-9200-0f69aec57e1e",False
107148160,"27","479","4130","547924","Rabi",NULL,"","","0200400","Chickpea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","80","80","67.1750","67.1750","2025-03-13 15:59:49",NULL,"20250313153709","001baf63-743b-43c3-999b-fad1aad052bf",False
107148161,"27","485","4107","545202","Rabi",NULL,"","","0502200","Indian Jujube","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.1000","1.1000","2025-03-13 15:59:49",NULL,"20250313153709","001bdbdd-b575-4747-9979-3a76bddb2a6a",False
107148162,"27","477","4113","546101","Rabi",NULL,"","","0101901","Wheat","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","13","13","4.3000","4.3000","2025-03-13 15:59:49",NULL,"20250313153709","0020b1ae-9319-4efb-8787-67157df502f9",False
107148163,"27","467","3988","529659","Rabi",NULL,"","","0101901","Wheat","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","23","23","22.4900","22.4900","2025-03-13 15:59:49",NULL,"20250313153709","001c4f4c-95bb-4e5a-9f85-b0f4582b1cf4",False
107148164,"27","490","4190","555850","Rabi",NULL,"","","0502000","Guava","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","0020b545-145a-45cd-8ebe-01169ab525db",False
107148165,"27","494","4257","563187","Rabi",NULL,"","","0402000","Nigella","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0500","0.0500","2025-03-13 15:59:49",NULL,"20250313153709","0020bc7c-1778-4fd9-b05a-d1e5bacc768a",False
107148166,"27","472","3978","528509","Rabi",NULL,"","","0200400","Chickpea","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.4700","2.4700","2025-03-13 15:59:49",NULL,"20250313153709","001c9747-1cff-4a06-8ced-20c8dc2ead22",False
107148167,"27","499","4000","531281","Rabi",NULL,"","","0402400","Turmeric","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.8000","0.8000","2025-03-13 15:59:49",NULL,"20250313153709","001c9f57-7609-4a3f-90ae-bc411426b051",False
107148168,"27","490","4200","557075","Rabi",NULL,"","","0702000","Onion","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.8000","0.8000","2025-03-13 15:59:49",NULL,"20250313153709","001caab6-a4ce-492f-9070-57f6f93ac2cf",False
107148169,"27","490","4191","556023","Rabi",NULL,"","","0101901","Wheat","नाला","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0500","1.0500","2025-03-13 15:59:49",NULL,"20250313153709","001ccc4c-363a-47a1-ad58-c39e67b134a9",False
107148170,"27","487","4154","551247","Rabi",NULL,"","","0101000","Maize","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","93","93","57.4787","57.4787","2025-03-13 15:59:49",NULL,"20250313153709","001d160e-5ced-4c97-8eea-85187bdfde47",False
107148171,"27","488","4241","561505","Rabi",NULL,"","","0702000","Onion","अन्य सर्व्हे नंबर मधील  कुपनलिका ","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","001d1fb6-c461-4109-87cd-a1103ac20026",False
107148172,"27","489","4117","546653","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","145","145","146.3459","146.3459","2025-03-13 15:59:49",NULL,"20250313153709","001f83d0-4278-4668-8623-e640df789677",False
107148173,"27","474","3959","526532","Rabi",NULL,"","","0801200","Soybean","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.0600","1.0600","2025-03-13 15:59:49",NULL,"20250313153709","001fa36e-be20-4363-ac6a-1e8655cc8db9",False
107148174,"27","485","4110","545656","Rabi",NULL,"","","0101800","Sorghum","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.8100","0.8100","2025-03-13 15:59:49",NULL,"20250313153709","001ff23f-fc02-42fc-bca7-db24cc855403",False
107148175,"27","479","4131","548018","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","3.4800","3.4800","2025-03-13 15:59:49",NULL,"20250313153709","001ff26d-06f1-443a-9ca7-51febde5f482",False
107148176,"27","500","4090","543443","Rabi",NULL,"","","0900100","Diploid Cotton","नदी","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.0000","1.0000","2025-03-13 15:59:49",NULL,"20250313153709","001ff2c4-a4c8-4b87-90ab-9b34be5a2ef0",False
107148177,"27","498","4018","533965","Rabi",NULL,"","","0200400","Chickpea","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.9200","2.9200","2025-03-13 15:59:49",NULL,"20250313153709","0020a264-79f2-4e2a-885d-fa1d981703e7",False
107148178,"27","470","4215","558818","Rabi",NULL,"","","0400700","Chilli","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.3000","0.3000","2025-03-13 15:59:49",NULL,"20250313153709","0020c680-d06a-49be-89ce-aa9e66f17eb4",False
107148179,"27","496","4254","562816","Rabi",NULL,"","","0801200","Soybean","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.2000","1.2000","2025-03-13 15:59:49",NULL,"20250313153709","0020ca1d-d321-4e2c-a4ba-5bd23b6105a7",False
107148180,"27","478","3974","528018","Rabi",NULL,"","","0101000","Maize","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","22","22","17.5400","17.5400","2025-03-13 15:59:49",NULL,"20250313153709","0020f733-04c6-4715-8c06-3d1d0cfcbc5a",False
107148181,"27","490","4196","556478","Rabi",NULL,"","","0101800","Sorghum","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.2100","2.2100","2025-03-13 15:59:49",NULL,"20250313153709","0020fb0e-1d7d-4e66-8819-8b2ac8777c0d",False
107148182,"27","496","4244","561847","Rabi",NULL,"","","0702000","Onion","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","00213a69-2848-45f7-a060-a37d761acf4c",False
107148183,"27","469","4140","549370","Rabi",NULL,"","","0402300","Tamarind","शेततळे","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","1.2100","1.2100","2025-03-13 15:59:49",NULL,"20250313153709","00213ecd-a23a-4cbe-b5b8-75a9d676cae2",False
107148184,"27","466","4208","557950","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5900","0.5900","2025-03-13 15:59:49",NULL,"20250313153709","00216816-ae09-44c0-9eb7-f1f3cf560c86",False
107148185,"27","487","4149","550581","Rabi",NULL,"","","0200601","Pea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2800","0.2800","2025-03-13 15:59:49",NULL,"20250313153709","00217b43-e2b9-4f4f-ae33-f76116c2e155",False
107148186,"27","466","4206","557732","Rabi",NULL,"","","0800400","Groundnut","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","0.9100","0.9100","2025-03-13 15:59:49",NULL,"20250313153709","0021aef7-4751-41a0-a1ab-c7bab5371b17",False
107148187,"27","470","4222","559721","Rabi",NULL,"","","0801200","Soybean","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2000","0.2000","2025-03-13 15:59:49",NULL,"20250313153709","0021e9df-2ff5-4a2c-af88-3f2a250d1d06",False
107148188,"27","494","4259","563368","Rabi",NULL,"","","0101901","Wheat","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","0.5600","0.5600","2025-03-13 15:59:49",NULL,"20250313153709","0022cc4f-3233-4c2c-b2c6-d385d9694813",False
107148189,"27","466","4201","557296","Rabi",NULL,"","","1100500","Guinea Grass","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1000","0.1000","2025-03-13 15:59:49",NULL,"20250313153709","00235269-2ee3-42ff-9a43-52288f92a4de",False
107148190,"27","485","4109","545585","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","18","18","13.8600","13.8600","2025-03-13 15:59:49",NULL,"20250313153709","00232afd-809d-4085-8984-8e9e2f1731d3",False
107148191,"27","479","4129","547863","Rabi",NULL,"","","0101901","Wheat","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.2100","1.2100","2025-03-13 15:59:49",NULL,"20250313153709","00236407-5cac-44bc-8e66-6458c4ef9462",False
107148192,"27","496","4247","562155","Rabi",NULL,"","","0500800","Banana","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.5000","0.5000","2025-03-13 15:59:49",NULL,"20250313153709","00233523-0b3b-42f7-95e8-cbfe5286b9bc",False
107148193,"27","472","3984","529274","Rabi",NULL,"","","0200400","Chickpea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","92","92","97.7200","97.7200","2025-03-13 15:59:49",NULL,"20250313153709","00237bc0-e017-4c6a-9134-70100105f67a",False
107148194,"27","498","4018","533896","Rabi",NULL,"","","0801100","Sesame","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0800","0.0800","2025-03-13 15:59:49",NULL,"20250313153709","0023880e-651c-4277-9cfc-c91f73204b78",False
107148195,"27","500","4083","542509","Rabi",NULL,"","","0505300","Sweet Orange","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.7000","0.7000","2025-03-13 15:59:49",NULL,"20250313153709","0023bce4-abf9-4527-81dd-2794c318d9fa",False
107148196,"27","488","4241","561552","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","30","30","16.8000","16.8000","2025-03-13 15:59:49",NULL,"20250313153709","0023cf7d-6699-4e59-8644-76c74e74f79d",False
107148197,"27","490","4200","557013","Rabi",NULL,"","","0501900","Grapes","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","24","24","18.1400","18.1400","2025-03-13 15:59:49",NULL,"20250313153709","00240928-aafa-47b6-851a-7289740de88a",False
107148198,"27","489","4124","547213","Rabi",NULL,"","","0200400","Chickpea","तलाव","Hectare","2024-2025","2025-03-12 20:14:22.294777","9","9","7.8200","7.8200","2025-03-13 15:59:49",NULL,"20250313153709","00243239-43b3-4b5f-9426-33bf427a1359",False
107148199,"27","496","4253","562702","Rabi",NULL,"","","0101800","Sorghum","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","5","5","3.0800","3.0800","2025-03-13 15:59:49",NULL,"20250313153709","0021e8bc-d0e1-4d2b-9e64-d645726ec612",False
107148200,"27","484","4027","535371","Rabi",NULL,"","","0101901","Wheat","कुपनलिका/बोअरवेल/विंधन विहीर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.2600","0.2600","2025-03-13 15:59:49",NULL,"20250313153709","00228686-6a7c-4733-a88e-786754e4fb64",False
107148201,"27","494","4265","564519","Rabi",NULL,"","","0300200","Sugarcane","कालवा उपसा सिंचन","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1400","0.1400","2025-03-13 15:59:49",NULL,"20250313153709","0022914a-95b0-4b23-a20c-dcab4ddb6efe",False
107148202,"27","487","4146","550162","Rabi",NULL,"","","0504500","Pomegranate","बंधारा","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","3.2400","3.2400","2025-03-13 15:59:49",NULL,"20250313153709","0022b95f-33f7-425f-8c2f-48aebb82fe5a",False
107148203,"27","484","4034","536262","Rabi",NULL,"","","0200400","Chickpea","सरकारी कालवा","Hectare","2024-2025","2025-03-12 20:14:22.294777","13","13","18.0400","18.0400","2025-03-13 15:59:49",NULL,"20250313153709","00229ce3-19de-4466-be2f-5ee977283a74",False
107148204,"27","499","3996","530834","Rabi",NULL,"","","0101901","Wheat","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","14","14","12.4900","12.4900","2025-03-13 15:59:49",NULL,"20250313153709","0022cbec-67df-42ca-aaa4-ab41abec3e15",False
107148205,"27","493","4298","568450","Rabi",NULL,"","","0300200","Sugarcane","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","34","34","11.2737","11.2737","2025-03-13 15:59:49",NULL,"20250313153709","00230c9a-9f24-4e61-9579-a35bec5627c2",False
107148206,"27","490","4200","557097","Rabi",NULL,"","","0101800","Sorghum","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","1.7700","1.7700","2025-03-13 15:59:49",NULL,"20250313153709","00237a3c-99d4-471f-ab3e-d5c0e390b12e",False
107148207,"27","487","4142","549594","Rabi",NULL,"","","0101000","Maize","नाला","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","0.3000","0.3000","2025-03-13 15:59:49",NULL,"20250313153709","001ef967-a95e-4e33-9e99-053b7b096d63",False
107148208,"27","466","4205","557638","Rabi",NULL,"","","0600400","Moringa","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","2.9100","2.9100","2025-03-13 15:59:49",NULL,"20250313153709","001f19b9-b85e-44e6-8d2a-192d6b6cf546",False
107148209,"27","496","4244","561850","Rabi",NULL,"","","0200400","Chickpea","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","3","3","3.2600","3.2600","2025-03-13 15:59:49",NULL,"20250313153709","001f2723-a6f1-46de-a469-f12cd88b12b3",False
107148210,"27","484","4023","534780","Rabi",NULL,"","","0503300","Mosami","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","25","25","24.8100","24.8100","2025-03-13 15:59:49",NULL,"20250313153709","001f2e2d-1fd2-438b-b023-047bfe3e50f3",False
107148211,"27","470","4221","559652","Rabi",NULL,"","","0201200","Pigeon Pea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.0850","0.0850","2025-03-13 15:59:49",NULL,"20250313153709","001f864c-28e9-419a-ac65-6904540e41a2",False
107148212,"27","496","4254","562807","Rabi",NULL,"","","0702000","Onion","अन्य सर्व्हे नं. मधिल विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","2","2","1.8900","1.8900","2025-03-13 15:59:49",NULL,"20250313153709","001fddc0-49f1-42ac-81be-e4ab731bfd2b",False
107148213,"27","466","4207","557812","Rabi",NULL,"","","0200400","Chickpea","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.6900","0.6900","2025-03-13 15:59:49",NULL,"20250313153709","00210180-76e6-4d85-a379-9c055b7e1268",False
107148214,"27","486","3953","525551","Rabi",NULL,"","","0800400","Groundnut","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.1300","0.1300","2025-03-13 15:59:49",NULL,"20250313153709","001fe132-202a-471e-aa33-83d5bfe320c3",False
107148215,"27","481","4228","560350","Rabi",NULL,"","","0101800","Sorghum","विहिर","Hectare","2024-2025","2025-03-12 20:14:22.294777","20","20","11.3900","11.3900","2025-03-13 15:59:49",NULL,"20250313153709","0021698b-dcf8-4e04-afa3-ef64ac4b0211",False
107148217,"27","467","3994","530461","Rabi",NULL,"","","0500100","Acid Lime","अजलसिंचित","Hectare","2024-2025","2025-03-12 20:14:22.294777","1","1","0.8100","0.8100","2025-03-13 15:59:49",NULL,"20250313153709","0021d158-21d9-4373-9a78-d1a133b9f7d2",False
